YEAR_STATION,YEAR,STATION,WOLF_EEL,SABLEFISH,ARROWTOOTH_FLOUNDER,PACIFIC_SANDDAB,SPECKLED_SANDDAB,SCULPIN,REX_SOLE,GREENLING,SLENDER_SOLE,PACIFIC_HAKE,DOVER_SOLE,LINGCOD,PAINTED_GREENLING,RIGHT_EYED_FLATFISH,TURBOT,SAND_SOLE,CABEZON,BROWN_ROCKFISH,DARKBLOTCHED_ROCKFISH,CALICO_ROCKFISH,SPLITNOSE_ROCKFISH,GREENSTRIPED_ROCKFISH,WIDOW_ROCKFISH,YELLOWTAIL_ROCKFISH,CHILIPEPPER,SQUARESPOT_ROCKFISH,SHORTBELLY_ROCKFISH,COWCOD,BLACK_ROCKFISH,BLACKGILL_ROCKFISH,BLUE_ROCKFISH,BOCACCIO,CANARY_ROCKFISH,YELLOWMOUTH_ROCKFISH,YELLOWEYE_ROCKFISH,BANK_ROCKFISH,STRIPETAIL_ROCKFISH,HALFBANDED_ROCKFISH,OLIVE_ROCKFISH,PYGMY_ROCKFISH,SHARPCHIN_ROCKFISH,ROCKFISH,ROSY_ROCKFISH_GROUP,PACIFIC_TOMCOD,COPPER_ROCKFISH_GROUP,IRISH_LORD,sdiv,nspec,eve,LCBD,LONDD,LATDD,PROVINCE,SURVEY,CRUISE,STATION_BOTTOM_DEPTH,AREA,ACTIVE,clust_6,core,cpue,MDS1,MDS2,MDS3,centroid_distance,rar50,fMDS1,fMDS2,fMDS3,centroid_distance_fd,feve,fric,fdiv
2022_183,2022,183,0,0,0,0.693147181,0,0,1.609437912,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577,0,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,1.945910149,0,0,1.817536924,7,0.934028527,0.385286605,-123.2333333,38.46666667,CENTRAL,RREAS,2206,53,Fort Ross,Y,5,NO,8.525161361,-0.169081456,0.806695464,-0.204509187,0.945550697,7,0.104896576,-0.136348141,0.076469598,0.195199796,0.788721,0.020756307,0.825528766
2022_211,2022,211,0,0,0,2.022808529,0,0,1.194506313,0,0.23104906,2.109906969,0,0,0,0.23104906,0,0,0,0.23104906,0,0,0,0,3.266375512,2.764849838,0.597253156,1.391462423,1.499936557,0,0,0,1.341783897,0,0.23104906,0,0,0,0.998577425,0.23104906,0.366204096,0.46209812,0,0.693147181,0,0,0.23104906,0,2.600678172,19,0.883250672,0.207785155,-122.325,36.58333333,CENTRAL,RREAS,2202,2516,Monterey Bay Outside,Y,2,YES,20.09520438,-0.561676337,0.165913703,-0.350037083,0.664915649,8.237686064,0.013244765,0.001631361,-0.071695719,0.074666,0.614715,0.246109321,0.771924747
2022_212,2022,212,0,0,0,2.833213344,1.386294361,0,0.693147181,0,0,4.276666119,0.693147181,0,0,0,0,0,0,0,0,0,0,0,3.091042453,3.135494216,1.945910149,0.693147181,1.791759469,0,0,0,2.079441542,1.791759469,0.693147181,0,0,0,2.772588722,0.693147181,0,0.693147181,0,0,0,0,0,0,2.593754619,16,0.935499021,0.189452564,-122.5166667,36.58333333,CENTRAL,RREAS,2202,2997,Monterey Bay Outside,Y,2,YES,29.26305293,-0.631198954,0.101790043,-0.242994105,0.656010608,10.72102358,0.035355904,0.008790755,-0.081011207,0.093034993,0.562661,0.313654239,0.818097278
2022_237,2022,237,0,0,0,0,0,0,2.48490665,0,1.945910149,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,2.772588722,2.564949357,1.098612289,0,3.737669618,1.098612289,0,0,1.386294361,0,0,0,0,0,1.098612289,0,0,0,0,1.945910149,0,0,0,0,2.307153213,11,0.962157257,0.468914606,-122.8316732,37.59666748,CENTRAL,RREAS,2202,74,Gulf of the Farallones,Y,2,YES,21.23267816,-0.80841604,0.68281859,-0.310935062,1.13645413,9.810841418,0.049959611,0.317550315,-0.025347729,0.325084197,0.616481,0.006233004,0.778097456
2022_401,2022,401,0,0,0,2.397895273,1.791759469,0,0,0,0,6.278521424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344,0,0,0,3.871201011,0,0.693147181,0,0,0,0,0,0,0,0,0,2.079441542,4.615120517,0,0,0,1.9310544,8,0.928640311,0.338497184,-118.2,32.71666667,SOUTH,RREAS,2202,1586,San Clemente,Y,6,NO,24.56029976,-0.759128844,-0.445369057,0.035951722,0.553238816,4.946326244,-0.175278117,-0.032645693,0.045360836,0.088034044,0.787433,0.01538211,0.827406283
2022_402,2022,402,0,0,0,1.945910149,0,0,0,0,0,5.568344504,0,0,0,0,0,0,0,0,0,0,0,1.945910149,0,0,0,2.890371758,0,0,0,3.465735903,0,0,0,0,0,0,0,0,0,0,0,1.386294361,5.568344504,0,0,0,1.828129436,7,0.939471997,0.475679763,-118.4533366,32.71666667,SOUTH,RREAS,2202,222,San Clemente,Y,6,NO,22.77091133,-0.850069702,-0.642733314,-0.197151755,0.813992234,4.796030979,-0.264750756,-0.126553502,0.016022464,0.185372894,0.815838,0.004618015,0.831533008
2022_403,2022,403,0,0,0,2.708050201,1.945910149,0,0,0,0,3.17805383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,1.098612289,0,0,1.386294361,0,0,0,0,0,1.098612289,0,0,0,2.197224577,0,0,3.33220451,0,0,0,2.107404784,9,0.959120765,0.206423862,-118.7483398,32.71666667,SOUTH,RREAS,2202,1253,San Clemente,Y,6,NO,18.0435745,-0.459663574,-0.414450111,0.150272011,0.246354992,8.387347311,-0.140840544,-0.134133609,-0.043042439,0.137491894,0.694975,0.021442937,0.893982838
2022_404,2022,404,0,0,0,1.098612289,0,0,0,0,0,3.988984047,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228034058,4,0.885837725,0.358489384,-119.0166667,32.71666667,SOUTH,RREAS,2202,777,San Clemente,Y,1,NO,7.977968093,-0.261132457,-0.604534558,-0.562121367,0.885343339,3.930073271,NA,NA,NA,NA,NA,NA,NA
2022_411,2022,411,0,0,0,2.302585093,0,0,0,0,0,1.098612289,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056367581,3,0.961544293,0.364039362,-119.2866699,33.68999837,SOUTH,RREAS,2202,892,San Nicolas,Y,3,NO,5.192956851,0.246677553,-0.697211913,0.087909925,0.68792434,3,NA,NA,NA,NA,NA,NA,NA
2022_412,2022,412,0,0,0,1.386294361,1.098612289,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092320719,3,0.99427015,0.332158107,-119.4483398,33.58666585,SOUTH,RREAS,2202,1874,San Nicolas,Y,3,NO,3.583518938,0.563858574,0.044544727,0.484451548,0.934329073,NA,NA,NA,NA,NA,NA,NA,NA
2022_413,2022,413,0,0,0,0,1.098612289,0,0,0,0,2.197224577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636514168,2,0.91828921,0.312160635,-119.6049967,33.48666585,SOUTH,RREAS,2202,775,San Nicolas,Y,4,NO,3.295836866,0.376599362,-0.384451233,-0.49460316,1.009019313,2,NA,NA,NA,NA,NA,NA,NA
2022_414,2022,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.850064762,-119.7633301,33.38333333,SOUTH,RREAS,2202,103,San Nicolas,Y,3,NO,2.197224577,-0.705725403,-1.267078668,0.649947496,1.1311421,NA,NA,NA,NA,NA,NA,NA,NA
2022_422,2022,422,0,0,0,1.098612289,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.305740273,-120.3,34.31833496,SOUTH,RREAS,2202,380,San Miguel,Y,3,NO,2.197224577,0.662231539,-0.021887363,0.283198114,0.980274783,NA,NA,NA,NA,NA,NA,NA,NA
2022_423,2022,423,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591952197,2,0.854000339,0.498263134,-120.4716634,34.17666829,SOUTH,RREAS,2202,122,San Miguel,Y,3,NO,2.48490665,0.448530959,-0.094495991,0.892445832,0.980865018,NA,NA,NA,NA,NA,NA,NA,NA
2022_424,2022,424,0,0,0,0,2.079441542,0,0,0,1.098612289,3.218875825,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,1.609437912,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0.693147181,0,0,0,0,2.033341677,9,0.92541321,0.168120407,-120.5783366,34.06999919,SOUTH,RREAS,2202,190,San Miguel,Y,2,NO,11.87756858,-0.410939627,-0.367609053,-0.214193081,0.50346112,9,-0.147450215,0.102198711,-0.092238972,0.119839694,0.849412,0.073537408,0.911814462
2022_425,2022,425,0,0,0,1.386294361,1.609437912,0,0,0,0,0.693147181,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0.693147181,1.098612289,0,0,0,2.242650541,10,0.973970332,0.127124008,-120.7116699,33.91833496,SOUTH,RREAS,2202,1848,San Miguel,Y,2,NO,10.33266919,-0.154253351,-0.206743772,0.336150851,0.167286754,10,-0.210761773,0.00660159,-0.094588397,0.099308365,0.641585,0.036377352,0.826538257
2022_441,2022,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.697658439,-121.3633301,35.70333252,CENTRAL,RREAS,2202,60,Piedras Blancas,Y,3,NO,1.098612289,0.237645696,-1.208903511,0.303547721,1.179639496,NA,NA,NA,NA,NA,NA,NA,NA
2022_443,2022,443,0.693147181,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.693147181,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.929928364,7,0.991786259,0.459554611,-121.5083333,35.70333252,CENTRAL,RREAS,2202,557,Piedras Blancas,Y,2,NO,5.257495372,-0.107447717,-0.750935048,0.622135242,0.91592555,NA,-0.131717393,0.233903128,-0.00287254,0.263444589,0.612128,0.015737292,0.797175992
2022_445,2022,445,0,0,0,1.386294361,1.386294361,0,0,0,0,0,1.098612289,0,0,0,1.098612289,0,0,0,1.098612289,0,0,0,0,0,1.098612289,1.098612289,2.302585093,0,0,0,0,1.098612289,0,0,0,0,1.098612289,0,0,1.098612289,0,1.386294361,0,0,0,0,2.455400747,12,0.98812562,0.22341126,-121.8666667,35.70333252,CENTRAL,RREAS,2202,1050,Piedras Blancas,Y,2,NO,15.25036649,-0.478628198,0.061613401,0.481008687,0.694920856,12,0.056803802,0.092705648,-0.06260372,0.13109128,0.676294,0.143228519,0.877985862
2022_453,2022,453,0,0,0,2.079441542,0,0,1.609437912,0,2.890371758,2.197224577,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585093,0,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1.950553399,8,0.938017341,0.161427001,-123.3866699,38.46666667,CENTRAL,RREAS,2206,115,Fort Ross,Y,1,NO,13.15850242,-0.24412787,0.226455431,-0.356671783,0.508791769,8,0.094676076,-0.014438111,-0.021258774,0.109249866,0.768652,0.164374604,0.813567103
2022_454,2022,454,0,0,0,1.791759469,0,0,1.945910149,0,0,3.091042453,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577,0,0,1.098612289,0,1.098612289,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,2.002782935,8,0.963134424,0.1768041,-123.7099935,38.46666667,CENTRAL,RREAS,2206,910,Fort Ross,Y,1,NO,13.4203858,-0.385846949,-0.041325046,-0.402554093,0.504551223,8,0.076971089,0.007785785,0.030186927,0.094682774,0.80507,0.098340547,0.850307795
2022_481,2022,481,0,0,0,1.945910149,2.746530722,0,0,0,0,3.430331836,0,0,0,0,0,0,0,0,0,0,0,0.549306144,0,0,0,1.354025101,0.693147181,0,0,2.215408399,0,0,0,0,0,0,0,0.693147181,0,0,0,0,2.524928004,0,0,0,2.040863015,9,0.928836317,0.190941464,-117.75,33.01666667,SOUTH,RREAS,2202,798,San Diego,Y,6,NO,16.15273472,-0.414117886,-0.431575773,0.112878316,0.246850332,7.084170677,-0.227723385,-0.072690726,-0.049934936,0.118882106,0.755208,0.016769885,0.882639707
2022_482,2022,482,0,0,0,1.945910149,2.564949357,0,0,0,0,3.755215278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895879735,0,0,0,0.895879735,0,0.549306144,0,0,0,0,0,0,0,0.34657359,0,0.34657359,1.831780823,0,0,0,1.925628931,9,0.876391051,0.165073895,-117.5833333,32.91666667,SOUTH,RREAS,2202,865,San Diego,Y,6,NO,13.1320684,-0.338125539,-0.38808927,0.016553344,0.27358281,6.066683599,-0.090622577,-0.076996026,-0.001386037,0.096045352,0.743267,0.03541452,0.846693882
2022_483,2022,483,0,0,0,2.48490665,1.098612289,0,0,0,0,3.761200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149,0,1.098612289,0,0,0,0,0,0,0,0,0,0,1.791759469,0,0,0,1.6960437,6,0.946579132,0.2097897,-117.4216634,32.81666667,SOUTH,RREAS,2202,555,San Diego,Y,6,NO,12.18100096,-0.285831909,-0.486480403,-0.119356313,0.431699541,5.864680075,-0.101003502,-0.046823298,0.317584502,0.34967245,0.695823,0.000967249,0.799505627
2022_484,2022,484,0,0,0,0.693147181,1.445185879,0,0,0,0.693147181,0.895879735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0.693147181,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,1.839783533,7,0.945461014,0.189036667,-117.3333333,32.70833333,SOUTH,RREAS,2202,94,San Diego,Y,3,NO,5.113654336,0.39876369,-0.271349914,0.009678278,0.725787552,NA,-0.108318142,0.051075561,0.047137019,0.093381362,0.726205,0.032383518,0.916664218
2022_640,2022,640,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,1.098612289,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552708729,5,0.964750978,0.589968425,-124.53,42.5,NORTH,NWFSC,2205,50,Gold Beach,Y,5,NO,5.480638923,0.364284968,0.965298558,-0.514297569,0.667772154,5,0.163121576,-0.256090041,0.259447777,0.345680222,0.73052,0.000462071,0.841952039
2022_644,2022,644,0,0,0,0.693147181,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,1.945910149,0,0,0,0,0,2.197224577,0,0,0,0,0,0,0,0,2.397895273,0,0,0,0,1.677441794,6,0.93619722,0.375816588,-124.94,42.5,NORTH,NWFSC,2205,1353,Gold Beach,Y,5,NO,9.025936649,-0.352733405,0.811480193,0.019978878,0.724671173,6,0.024179541,-0.19514209,0.349287535,0.403198047,0.739378,8.97080052843071e-05,0.807430285
2022_670,2022,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,1,0,1,-124.19,44,NORTH,NWFSC,2205,50,Heceta Head,Y,5,NO,0.693147181,1.790846562,0.998977185,0.22832684,1.605731329,NA,NA,NA,NA,NA,NA,NA,NA
2022_672,2022,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75872484,-124.7,44,NORTH,NWFSC,2205,116,Heceta Head,Y,3,NO,0.693147181,0.565427843,-1.20321936,0.324308443,1.755988556,NA,NA,NA,NA,NA,NA,NA,NA
2022_674,2022,674,0,0.693147181,0.693147181,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48490665,0,0,0,0,0,0.693147181,1.098612289,0,0,0,0,0,0,0,1.609437912,0,0,0,0,1.831058358,7,0.940977164,0.52350983,-124.94,44,NORTH,NWFSC,2205,214,Heceta Head,Y,5,NO,8.881836305,-0.550635853,0.967354075,-0.189074619,0.979180915,7,0.285359716,-0.048118387,-0.225008319,0.28307428,0.667484,0.010814139,0.939118911
2022_675,2022,675,0,0,0,1.098612289,0,0,0.693147181,0,0,0,1.386294361,0,0,0,0,0,0.693147181,0,0,0,0,0,1.791759469,2.197224577,0,0,0,0,0.693147181,0,0,0,2.564949357,0,0,0,0,0,0,0,0,3.218875825,0,0,0,0.693147181,2.144974586,10,0.931550222,0.53134093,-125.06,44,NORTH,NWFSC,2205,1354,Heceta Head,Y,5,NO,15.0303046,-0.340645515,1.084277935,-0.076568783,0.868866622,9.429509859,0.178642008,-0.015049527,-0.086909797,0.117077168,0.735292,0.242059691,0.830437397
2022_680,2022,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.636514168,2,0.91828921,0.92935477,-124.17,44.5,NORTH,NWFSC,2205,50,Newport,Y,5,NO,2.079441542,1.248141294,1.004830203,-0.42007954,1.145881071,NA,NA,NA,NA,NA,NA,NA,NA
2022_682,2022,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.934721128,-124.47,44.5,NORTH,NWFSC,2205,82,Newport,Y,5,NO,1.386294361,1.355194633,0.731680599,-0.5569563,1.201148021,NA,NA,NA,NA,NA,NA,NA,NA
2022_684,2022,684,0,0,1.791759469,0.693147181,1.098612289,0,0.693147181,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525687084,5,0.947961506,0.393225188,-124.71,44.5,NORTH,NWFSC,2205,196,Newport,Y,3,NO,4.9698133,0.689829847,0.503644199,0.102634825,0.425050968,5,0.348615936,0.367894621,-0.077148777,0.421418394,0.466859,1.64375617087073e-05,0.849743791
2022_685,2022,685,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.563406494,-124.83,44.5,NORTH,NWFSC,2205,227,Newport,Y,3,NO,1.098612289,0.880058055,-0.202492338,0.602157322,1.11803735,NA,NA,NA,NA,NA,NA,NA,NA
2022_700,2022,700,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,1.098612289,3,0.999996966,0.813994084,-124.03,45.5,NORTH,NWFSC,2205,50,Tillamook,Y,5,NO,2.079441542,0.738814579,1.315008401,0.048164285,0.942104316,NA,NA,NA,NA,NA,NA,NA,NA
2022_702,2022,702,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.628220653,-124.28,45.5,NORTH,NWFSC,2205,163,Tillamook,Y,5,NO,1.386294361,1.084382477,0.019069292,0.531906899,1.089386659,NA,NA,NA,NA,NA,NA,NA,NA
2022_704,2022,704,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.981358873,-124.52,45.5,NORTH,NWFSC,2205,463,Tillamook,Y,5,NO,1.386294361,1.416080856,0.970657067,-0.969416475,1.528543139,NA,NA,NA,NA,NA,NA,NA,NA
2022_706,2022,706,0,0,0,1.386294361,0,0,0,0,0.693147181,0,0.693147181,0,0,0,0,0,0,0,2.197224577,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504368747,5,0.934715695,0.542704517,-124.76,45.5,NORTH,NWFSC,2205,575,Tillamook,Y,5,NO,6.915723449,0.296947904,0.92148024,0.52001319,0.714419529,5,0.317242359,-0.07913289,0.032781733,0.167863267,0.78389,0.013185874,0.937207489
2022_711,2022,711,0,0,0,1.098612289,0.693147181,0,0,0,0,0,0.693147181,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.543638495,5,0.959115331,0.408448378,-124.32,46,NORTH,NWFSC,2205,121,Columbia River,Y,5,NO,4.787491743,0.72331315,0.388183375,0.322885057,0.578270917,NA,0.385731485,0.301799511,0.059361872,0.371306672,0.664216,0.000492481,0.841402229
2022_713,2022,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,1,0,0.992441888,-124.56,46,NORTH,NWFSC,2205,159,Columbia River,Y,5,NO,0.693147181,1.90982287,0.151667267,-0.049331863,1.651686852,NA,NA,NA,NA,NA,NA,NA,NA
2022_715,2022,715,0,0,0,0,1.609437912,0,0.693147181,0,0,0,0.693147181,0,0,0,0,0,0,0,2.708050201,0,0,0,0,0,0,0,2.197224577,0,0,0,0,0,0.693147181,1.098612289,0,0,0,0,0,0,0,1.098612289,0,0,0,0,1.948970092,8,0.937255932,0.364808693,-124.8,46,NORTH,NWFSC,2205,469,Columbia River,Y,5,NO,10.79137881,-0.284685357,0.776650735,0.258119289,0.714650034,8,0.212071092,-0.061466257,-0.041223572,0.102936263,0.759474,0.05452207,0.852556431
2022_717,2022,717,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,1.386294361,0,0,0,2.079441542,2.890371758,0,0,1.791759469,0,0,0,0,0,1.098612289,1.098612289,0,0,0,0,0,0,0,3.496507561,0,0,0,0,1.959823797,8,0.942475458,0.584688046,-125.04,46,NORTH,NWFSC,2205,1280,Columbia River,Y,5,NO,14.53474645,-0.83938168,0.872269747,-0.273359669,1.21593615,7.559281786,0.177304081,-0.233962206,-0.246234336,0.361874746,0.49689,0.013218946,0.704375437
2022_722,2022,722,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.670781615,-124.4,46.5,NORTH,NWFSC,2205,94,Willapa Bay,Y,3,NO,1.386294361,1.025819245,-0.099879764,0.788576415,1.260333744,NA,NA,NA,NA,NA,NA,NA,NA
2022_724,2022,724,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.936561776,-124.64,46.5,NORTH,NWFSC,2205,717,Willapa Bay,Y,5,NO,1.386294361,1.256711399,0.884828272,-0.778757873,1.270701235,NA,NA,NA,NA,NA,NA,NA,NA
2022_726,2022,726,0,0,3.36729583,0.693147181,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,2.890371758,0,0,0,0,0,0,0,0,3.044522438,0,0,0,0.693147181,1.774024504,7,0.911667583,0.513189448,-124.88,46.5,NORTH,NWFSC,2205,1285,Willapa Bay,Y,5,NO,13.17339104,-0.041392257,0.881567195,0.616979429,0.84234415,6.272691706,0.239137944,-0.159338412,-0.002549507,0.177611828,0.845503,0.032179289,0.844701803
2022_732,2022,732,0,0,1.098612289,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.625152027,-124.71,47,NORTH,NWFSC,2205,111,Grays Harbor,Y,3,NO,2.197224577,1.127707983,0.295296703,0.177161243,0.886551568,NA,NA,NA,NA,NA,NA,NA,NA
2022_750,2022,750,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0.693147181,2,0.999992787,0.681622155,-124.83,48,NORTH,NWFSC,2205,50,La Push,Y,5,NO,1.386294361,1.288824492,0.061274423,0.026111343,1.086852481,NA,NA,NA,NA,NA,NA,NA,NA
2022_7511,2022,7511,0,0,0,0,0.693147181,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33217904,4,0.960962314,0.644808187,-125.72,48,NORTH,NWFSC,2205,158,La Push,Y,5,NO,3.465735903,0.969858939,0.747680514,0.041193228,0.72942051,6,NA,NA,NA,NA,0.708683,0.071589191,0.845595299
2022_754,2022,754,0,0,1.945910149,1.098612289,1.791759469,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0.693147181,0,0,0.693147181,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,1.098612289,0,1.098612289,2.124801802,9,0.967038486,0.337149875,-125.24,48,NORTH,NWFSC,2205,908,La Push,Y,5,NO,10.72238594,0.222118007,0.569499679,0.421144873,0.482881949,NA,0.170651881,-0.097502959,-0.049360878,0.125855772,0.700748,0.004602603,0.905274753
2022_758,2022,758,0,0,1.791759469,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,1.609437912,0,0.693147181,1.708819261,6,0.953709301,0.696048211,-125.49,48,NORTH,NWFSC,2205,161,La Push,Y,5,NO,6.579251212,0.864561164,0.988959383,-0.138043284,0.763116241,9,0.361484373,-0.222649841,0.004522232,0.295633703,NA,NA,NA
2023_109,2023,109,0,0,0,0.549306144,0.693147181,0,0,0,0,4.992718068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,1.831780823,0.549306144,0,0,0,0,0,0,0,0,1.647918433,0,0,0,0,0,0,0,0,0,1.591455103,7,0.817845539,0.167131683,-122.0333333,36.58333333,CENTRAL,RREAS,2303,608,Monterey Bay Outside,Y,1,YES,10.95732397,-0.318394851,-0.378112097,-0.356245978,0.49501501,3.998705357,-0.258474015,-0.049030619,0.11900246,0.278654516,0.788294,0.003137933,0.771666989
